,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
87,96.06383204460144,102.08482080357085,32.196876525878906,0.732421875,0.751953125,-0.00045688325189985335,79.76,45.0,97.5,0.0,59.24,15.92,0.0,81.08000000000001,21.416,0.0
88,96.1737277507782,102.08482080357085,32.20000076293945,0.734375,0.75390625,-0.00048157962737604976,79.76,45.0,97.1,0.0,59.24,16.62,0.0,92.66400000000002,25.68,0.0
89,96.19624328613281,102.08482080357085,32.20000076293945,0.734375,0.75390625,-0.0004657033714465797,77.21,45.0,94.46,0.0,61.79,17.58,0.0,92.66400000000002,25.68,0.0
90,96.2027587890625,102.08482080357085,32.20000076293945,0.734375,0.75390625,-0.0004657033714465797,77.21,45.0,94.46,0.0,61.79,17.58,0.0,92.66400000000002,25.68,0.0
91,96.23874425888062,102.08482080357085,32.20000076293945,0.734375,0.75390625,-0.0004657033714465797,75.55,45.0,93.11,0.0,63.45,17.58,0.0,92.66400000000002,25.68,0.0
92,96.34825897216797,102.08482080357085,32.20000076293945,0.734375,0.75390625,-0.0004657033714465797,75.55,45.0,92.8,0.0,63.45,18.11,0.0,92.66400000000002,25.68,0.0
93,96.44670057296753,102.08482080357085,32.203125,0.734375,0.75390625,-0.0004551192105282098,73.38,45.0,90.74,0.0,65.62,18.62,0.0,92.66400000000002,25.68,0.0
94,96.50557804107666,151.9900289014683,32.20624923706055,0.734375,0.75390625,-0.0004657033714465797,71.04,45.0,88.4,0.0,67.96,19.38,0.0,92.66400000000002,25.68,0.0
95,96.57541346549988,151.9900289014683,32.20624923706055,0.734375,0.75390625,-0.00047099546645767987,68.72,45.0,86.13,0.0,70.28,20.07,0.0,92.66400000000002,25.68,0.0
96,96.60589790344238,151.9900289014683,32.20624923706055,0.734375,0.75390625,-0.00043924295459873974,68.72,45.0,86.13,0.0,70.28,20.07,0.0,92.66400000000002,25.68,0.0
97,96.7242681980133,151.9900289014683,32.20937728881836,0.734375,0.75390625,-0.00047099546645767987,67.29,45.0,85.0,0.0,71.71,20.07,0.0,92.66400000000002,25.68,0.0
98,96.77774119377136,151.9900289014683,32.20937728881836,0.734375,0.75390625,-0.0004268947523087263,65.1,45.0,82.43,0.0,73.9,21.42,0.0,104.24800000000002,30.488,0.0
99,96.82638096809387,151.9900289014683,32.20937728881836,0.734375,0.75390625,-0.0004268947523087263,65.1,45.0,82.43,0.0,73.9,21.42,0.0,104.24800000000002,30.488,0.0
100,96.86871004104614,151.9900289014683,32.212501525878906,0.734375,0.75390625,-0.000446299061877653,62.94,45.0,80.74,0.0,76.06,21.42,0.0,104.24800000000002,30.488,0.0
101,96.88552498817444,151.9900289014683,32.212501525878906,0.734375,0.75390625,-0.00047099546645767987,62.94,45.0,80.03,0.0,76.06,22.56,0.0,104.24800000000002,30.488,0.0
102,96.90810227394104,151.9900289014683,32.212501525878906,0.734375,0.75390625,-0.00048157962737604976,62.94,45.0,80.03,0.0,76.06,22.56,0.0,104.24800000000002,30.488,0.0
